19,6,9,93,46,26,102,11,0,3,66,14,7,51,8,0,0,0,0,1,5,0,0,2,4,1
17,5,8,94,49,26,107,11,0,3,61,12,7,52,8,0,0,0,0,1,5,0,0,2,5,1
16,7,7,93,43,26,102,10,0,4,64,15,7,54,9,0,0,0,0,1,5,0,0,2,4,1
15,6,7,92,44,27,109,10,0,4,67,15,8,52,8,0,0,0,0,1,5,0,0,2,3,1
20,6,9,93,45,26,105,13,0,3,64,14,7,51,8,0,0,0,0,1,5,0,0,2,4,1
15,6,7,96,48,26,101,11,1,6,67,14,9,55,9,0,0,2,0,1,6,0,0,2,3,1
15,5,8,91,47,26,106,11,2,4,64,14,7,50,8,0,0,0,0,1,6,0,0,2,5,1
19,8,6,92,45,27,106,11,0,4,65,13,7,53,8,0,0,0,0,1,5,0,0,3,4,1
17,7,7,92,46,27,106,11,0,4,65,13,7,53,8,0,0,0,0,1,5,0,0,3,4,1
16,5,8,96,43,27,106,11,0,4,63,15,7,50,8,0,0,1,0,1,7,0,0,3,4,1
16,5,7,91,44,26,105,10,1,4,63,15,8,54,9,0,0,1,0,1,6,0,0,2,4,1
19,6,8,92,46,26,105,10,0,4,64,14,7,51,9,0,0,0,0,1,5,0,0,2,4,1
15,5,8,92,49,26,112,11,1,3,64,13,7,54,8,0,0,1,0,1,5,0,0,2,3,1
21,6,7,91,45,27,107,12,0,3,64,14,7,51,8,0,0,0,0,1,5,0,0,2,4,1
16,5,8,95,45,27,105,10,0,5,67,14,8,52,8,0,0,0,0,1,6,0,0,2,3,1
18,6,9,93,47,27,106,11,0,4,65,13,7,50,8,0,0,0,0,1,6,0,0,2,3,1
18,6,8,92,48,27,107,11,0,3,65,13,7,52,8,0,0,0,0,1,5,0,0,2,3,1
16,5,8,95,50,27,108,12,0,4,64,14,7,49,8,0,0,0,0,1,6,0,0,2,4,1
19,6,8,93,46,26,101,10,0,3,65,14,7,52,9,0,0,0,0,1,5,0,0,2,5,1
17,5,8,91,47,27,108,11,2,3,66,13,7,52,8,0,0,0,0,1,5,0,0,2,3,1
15,5,8,95,49,27,107,11,2,4,66,14,7,52,8,0,0,0,0,1,6,0,0,2,3,1
15,5,8,91,46,26,103,11,2,4,66,14,7,52,8,0,0,0,0,1,6,0,0,2,4,1
19,6,7,91,44,26,105,12,0,3,63,14,7,50,8,0,0,0,0,1,5,0,0,2,5,1
16,5,8,98,43,26,106,11,0,4,65,13,7,50,8,0,0,0,0,1,5,0,0,3,4,1
17,6,7,94,50,24,107,10,0,3,64,13,9,52,9,0,0,0,0,1,5,0,0,2,4,1
16,6,7,95,49,26,106,10,0,4,63,12,7,52,8,0,0,0,0,1,5,0,0,2,4,2
17,6,7,97,44,26,106,10,0,3,64,14,7,49,9,0,0,0,0,1,5,0,0,2,5,1
17,5,8,97,45,26,104,11,0,3,63,15,7,51,8,0,0,0,0,1,5,0,0,2,5,1
18,6,8,95,44,27,106,11,0,4,66,13,7,50,8,0,0,0,0,1,6,0,0,3,4,1
17,6,8,95,44,27,104,10,0,5,65,12,8,54,9,0,0,0,0,1,5,0,0,2,4,1
18,7,9,97,47,26,104,11,0,4,64,15,7,50,8,0,0,0,0,1,6,0,0,2,4,1
15,5,8,96,45,27,106,10,1,4,65,16,8,50,9,0,0,1,0,1,6,0,0,2,6,1
17,5,7,91,48,25,105,10,0,4,65,12,8,52,8,0,0,0,0,1,5,0,0,2,4,2
15,6,7,96,46,26,104,10,0,4,69,13,10,53,9,0,0,0,0,1,5,0,0,3,5,1
16,5,7,91,47,27,108,10,0,3,61,15,7,53,8,0,0,0,0,1,5,0,0,2,4,1
16,6,7,87,43,27,105,12,1,3,62,13,7,50,8,0,0,1,0,1,8,0,0,3,3,1
16,5,8,95,47,26,108,11,0,3,62,14,7,50,8,0,0,0,0,1,5,0,0,2,5,1
17,6,7,94,44,26,105,11,0,3,67,14,8,52,8,0,0,0,0,1,5,0,0,2,4,1
16,5,7,94,48,26,108,11,2,4,62,12,7,53,8,0,0,0,0,1,5,0,0,2,4,1
15,5,6,94,45,27,108,10,1,4,66,13,7,54,9,0,0,0,0,1,5,0,0,2,4,1
14,6,7,91,51,26,111,12,4,3,62,12,8,52,8,0,0,0,0,1,5,0,0,2,3,1
17,6,8,96,45,26,104,10,0,3,65,14,7,50,9,0,0,0,0,1,5,0,0,2,5,1
15,6,7,94,48,27,110,12,0,3,65,13,7,51,8,0,0,0,0,1,5,0,0,2,4,1
16,6,8,92,43,27,104,12,0,4,64,14,7,52,8,0,0,0,0,1,5,0,0,3,4,1
14,7,7,94,44,27,104,11,0,3,64,15,8,50,8,0,0,2,0,1,9,0,0,2,3,1
14,6,9,95,44,26,102,11,0,4,66,13,7,51,8,0,0,0,0,1,5,0,0,4,4,1
16,5,7,96,46,26,105,10,0,3,65,14,7,51,9,0,0,0,0,1,5,0,0,2,5,1
16,5,9,98,47,26,107,11,0,4,63,13,7,52,8,0,0,0,0,1,5,0,0,2,4,1
19,5,7,95,47,27,112,11,0,4,64,12,9,54,8,0,0,0,0,1,5,0,0,2,3,1
16,6,8,98,46,27,104,10,0,3,64,14,7,53,9,0,0,0,0,1,5,0,0,2,4,1
16,5,7,98,45,26,106,11,0,3,65,14,7,50,8,0,0,0,0,1,5,0,0,2,5,1
18,5,8,93,43,26,107,11,0,3,63,13,7,52,8,0,0,0,0,1,5,0,0,3,4,1
19,5,8,93,47,27,108,10,0,4,64,14,7,49,9,0,0,0,0,1,6,0,0,2,4,1
17,6,7,90,50,25,103,10,0,3,66,12,8,54,8,0,0,0,0,1,5,0,0,2,3,2
17,6,7,94,43,26,104,10,0,5,64,13,7,53,9,0,0,0,0,1,5,0,0,3,5,1
16,6,8,92,46,26,106,11,0,3,63,14,7,51,8,0,0,0,0,1,5,0,0,2,5,1
19,5,7,94,45,26,106,10,0,3,64,15,7,51,8,0,0,0,0,1,5,0,0,2,5,1
17,5,8,89,45,27,110,11,1,3,62,14,7,50,8,0,0,1,0,1,5,0,0,2,5,1
14,5,7,94,47,26,106,11,0,5,63,13,8,54,8,0,0,1,0,1,6,0,0,2,3,1
20,6,8,92,45,26,106,10,0,3,61,12,7,51,9,0,0,0,0,1,5,0,0,2,5,1
20,5,10,92,45,26,106,11,0,3,63,12,7,52,8,0,0,0,0,1,5,0,0,2,3,1
18,5,8,95,44,26,106,11,0,3,63,14,7,51,8,0,0,0,0,1,5,0,0,2,5,1
18,5,7,92,44,26,107,11,0,3,62,14,7,53,8,0,0,0,0,1,5,0,0,2,4,1
17,6,7,92,44,26,104,10,0,3,63,14,7,51,9,0,0,0,0,1,5,0,0,2,5,1
15,5,8,94,46,26,106,10,2,3,66,14,7,52,8,0,0,0,0,1,5,0,0,2,3,1
14,7,7,96,48,26,106,11,1,5,61,13,8,53,8,0,1,3,1,1,8,0,0,2,3,1
15,5,8,93,47,26,105,10,0,5,64,13,8,50,8,0,0,0,0,1,7,0,0,2,5,1
15,5,8,94,47,26,108,10,2,3,63,13,7,52,8,0,0,0,0,1,5,0,0,2,4,1
16,6,7,90,44,26,108,11,1,4,65,14,9,52,8,0,0,0,0,1,5,0,0,2,4,1
25,7,10,92,45,26,103,12,0,4,64,14,7,49,8,0,0,0,0,1,6,0,0,2,4,1
15,6,7,92,42,28,110,11,2,7,64,14,7,48,9,0,0,2,0,1,7,0,0,2,4,1
18,5,7,91,47,27,111,11,1,3,62,12,7,54,8,0,0,0,0,1,5,0,0,2,3,1
14,5,7,93,53,26,114,11,1,4,62,13,7,52,8,0,0,1,0,1,7,0,0,2,3,1
17,6,8,88,42,26,107,11,1,4,65,15,8,51,8,0,0,0,0,1,5,0,0,2,3,1
16,8,6,92,46,26,105,11,0,5,66,15,7,51,9,0,0,0,0,1,6,0,0,2,4,1
18,6,9,91,47,26,107,11,1,3,65,13,7,52,8,0,0,0,0,1,5,0,0,2,3,1
17,5,9,95,43,26,107,11,0,4,65,14,8,50,8,0,0,0,0,1,5,0,0,2,5,1
17,5,8,95,43,26,104,12,0,3,65,14,7,51,8,0,0,0,0,1,5,0,0,3,4,1
17,5,8,91,45,26,103,11,2,5,64,17,7,51,8,0,0,0,0,1,5,0,0,2,4,1
16,5,7,88,43,26,100,11,1,5,66,13,8,55,9,0,0,0,0,1,5,0,0,3,5,1
20,6,7,92,45,27,109,11,0,3,65,14,8,52,8,0,0,0,0,1,5,0,0,2,3,1
20,5,8,93,45,27,110,11,0,3,62,14,7,49,8,0,0,0,0,1,6,0,0,2,4,1
17,5,8,96,45,26,109,11,0,3,64,14,7,50,8,0,0,0,0,1,5,0,0,2,4,1
17,6,7,94,50,27,113,11,1,4,65,13,7,54,8,0,0,0,0,1,5,0,0,2,3,1
17,6,7,93,43,26,107,10,0,3,63,13,7,50,9,0,0,0,0,1,5,0,0,3,5,1
15,5,7,89,46,26,106,11,0,4,64,14,9,53,8,0,0,1,0,1,5,0,0,2,3,1
17,6,7,91,41,26,105,11,0,3,66,14,8,53,9,0,0,0,0,1,7,0,0,2,3,1
15,5,8,92,48,28,111,11,1,4,62,14,7,51,8,0,0,1,0,1,5,0,0,2,4,1
19,7,9,97,47,27,104,12,0,4,64,14,7,49,8,0,0,0,0,1,6,0,0,2,4,1
19,6,8,94,43,27,104,11,0,3,64,15,7,51,8,0,0,0,0,1,5,0,0,2,5,1
15,5,9,92,48,26,109,11,1,4,66,13,7,53,8,0,0,0,0,1,5,0,0,2,3,1
19,6,8,92,44,27,103,10,0,4,65,14,7,49,9,0,0,0,0,1,6,0,0,2,5,1
19,6,9,92,46,26,105,11,0,4,64,14,7,52,8,0,0,0,0,1,5,0,0,2,3,1
17,5,7,90,47,26,105,10,2,3,61,12,7,53,9,0,0,0,0,1,5,0,0,2,5,1
16,6,7,95,50,26,106,10,0,3,63,12,8,53,9,0,0,0,0,1,5,0,0,2,4,1
17,5,7,92,46,26,110,10,1,3,64,13,7,53,9,0,0,2,0,1,5,0,0,2,3,1
15,5,7,93,47,27,103,11,1,5,66,14,8,48,8,0,0,1,0,1,8,0,0,2,4,1
16,5,6,88,42,26,106,12,2,5,65,13,7,53,7,0,0,1,0,1,5,1,0,3,4,1
16,5,8,95,45,26,107,11,0,3,63,13,7,52,8,0,0,0,0,1,5,0,0,2,4,1
18,5,9,95,46,27,109,11,0,3,67,13,7,51,8,0,0,0,0,1,5,0,0,2,3,1
17,7,7,92,45,26,105,11,1,3,62,16,7,51,8,0,0,0,0,1,5,0,0,2,5,1
17,6,7,90,46,27,107,11,2,3,66,15,7,54,8,0,0,1,0,1,5,0,0,2,3,1
15,6,6,94,47,26,105,11,0,5,69,15,7,52,8,0,0,0,0,1,6,0,0,2,4,1
17,6,7,96,46,27,110,11,0,3,65,14,7,49,8,0,0,0,0,1,5,0,0,2,5,1
15,6,7,95,45,26,107,10,1,3,62,14,7,51,9,0,0,0,0,1,5,0,0,2,5,1
18,5,10,90,43,27,107,10,1,3,64,13,7,52,8,0,0,2,0,1,5,0,0,3,4,1
15,5,8,93,50,26,107,10,0,3,63,14,7,54,9,0,0,0,0,1,5,0,0,2,3,1
18,7,8,92,48,26,108,11,0,3,62,12,8,50,8,0,0,0,0,1,6,0,0,2,4,1
18,6,8,89,49,26,109,11,0,3,61,12,7,52,8,0,0,1,0,1,5,0,0,2,4,1
16,7,8,93,46,27,108,10,0,3,63,14,7,51,9,0,0,0,0,1,5,0,0,2,4,1
15,5,10,104,47,26,106,10,0,4,67,12,8,53,8,0,0,0,0,1,5,0,0,2,4,1
18,6,7,93,46,26,105,11,1,5,62,16,7,50,8,0,0,0,0,1,5,0,0,2,6,1
16,5,8,93,47,27,107,11,1,3,62,14,7,50,8,0,0,1,0,1,5,0,0,2,5,1
15,5,8,94,49,26,108,11,2,3,63,12,7,52,8,0,0,0,0,1,5,0,0,2,3,1
19,5,7,88,52,25,108,11,0,3,65,12,9,53,8,0,0,0,0,1,5,0,0,2,3,1
16,5,9,91,44,27,103,11,1,5,64,15,8,50,8,0,0,1,0,1,6,0,0,2,6,1
16,5,7,99,47,26,108,12,0,3,64,13,7,53,8,0,0,0,0,1,5,0,0,2,3,1
14,5,7,95,50,26,108,11,0,4,66,14,7,52,9,0,0,0,0,1,5,0,0,2,5,1
17,5,7,91,43,27,104,10,2,4,66,14,7,52,9,0,0,0,0,1,6,0,0,2,4,1
15,7,7,92,48,26,109,11,0,4,62,12,7,49,7,0,0,0,0,1,6,1,0,2,4,1
16,5,8,95,45,28,106,10,1,3,63,13,7,55,9,0,0,1,0,1,5,0,0,2,3,1
16,5,9,92,49,28,108,10,1,4,63,14,7,48,9,0,0,0,0,1,6,0,0,2,5,1
14,5,7,94,47,28,105,11,1,4,69,14,7,52,8,0,0,0,0,1,7,0,0,2,4,1
16,5,8,92,47,27,110,11,1,3,63,14,8,50,8,0,0,0,0,1,5,0,0,2,4,1
16,6,7,93,45,26,108,10,0,3,63,14,7,50,9,0,0,0,0,1,5,0,0,2,5,1
19,5,9,96,45,26,104,11,0,4,62,15,7,50,8,0,0,0,0,1,5,0,0,2,5,1
15,6,8,91,45,26,105,11,2,4,65,14,7,50,8,0,0,0,0,2,5,0,0,3,5,1
16,5,7,95,47,27,109,11,0,4,65,14,7,50,8,0,0,0,0,1,6,0,0,2,4,1
16,5,8,96,48,26,105,11,0,4,64,14,7,50,8,0,0,0,0,1,6,0,0,2,5,1
14,8,8,96,48,26,102,11,0,4,67,13,9,51,8,0,0,0,0,1,6,0,0,2,4,1
19,6,9,89,43,28,107,11,1,4,64,14,7,50,8,0,0,0,0,1,5,0,0,2,4,1
18,5,9,90,45,27,104,12,1,5,65,14,8,52,8,0,0,0,0,1,6,0,0,2,5,1
15,5,7,93,45,27,108,10,1,6,66,14,9,53,9,0,0,0,0,1,6,0,0,2,4,1
17,6,8,91,47,27,107,11,2,3,63,14,7,50,8,0,0,0,0,1,5,0,0,2,4,1
16,6,8,95,47,26,108,11,0,3,64,13,7,53,8,0,0,0,0,1,5,0,0,2,3,1
15,5,8,96,48,26,106,11,0,4,64,14,7,50,8,0,0,0,0,1,6,0,0,2,5,1
15,5,6,92,50,26,112,11,0,4,65,12,7,53,9,0,0,0,0,1,5,0,0,2,4,1
19,6,7,92,45,26,107,11,3,4,65,14,7,55,9,0,0,1,1,1,5,0,0,2,3,1
19,5,7,90,44,26,106,10,0,5,62,12,8,52,8,0,0,0,0,1,5,1,0,2,5,1
15,5,7,93,47,28,112,11,1,4,66,13,8,53,8,0,0,1,0,1,5,0,0,2,3,1
14,5,6,87,50,26,103,10,3,7,69,16,9,51,7,0,0,2,1,2,8,0,0,3,4,1
11,5,5,85,47,27,105,9,5,6,68,16,7,57,8,1,0,0,0,1,5,0,0,3,4,1
13,5,6,77,50,26,104,11,9,9,68,15,7,49,7,0,0,7,2,1,8,0,0,3,6,1
14,5,6,78,45,25,103,11,10,10,75,15,12,53,6,0,0,2,0,2,6,1,0,2,6,1
13,5,6,97,47,27,106,10,0,5,70,17,9,54,7,0,0,1,0,1,7,0,0,2,5,1
12,7,6,89,50,26,104,10,2,3,68,16,6,52,8,0,0,1,1,1,5,0,0,2,5,1
12,5,6,92,50,27,108,10,3,5,69,16,6,52,8,0,0,1,1,1,7,0,0,2,4,1
16,6,6,88,43,25,100,10,0,8,70,15,11,55,7,0,0,4,1,3,8,0,0,3,4,1
15,6,5,88,49,28,111,10,3,4,64,17,8,53,7,0,0,1,1,1,4,0,0,2,4,1
19,5,5,82,48,27,113,10,3,4,64,16,8,54,7,0,0,1,1,1,4,0,0,2,4,1
13,5,6,76,45,25,101,10,12,10,67,16,10,50,7,0,0,4,0,4,12,1,3,4,5,1
14,6,5,82,44,27,107,10,5,3,67,16,8,52,7,0,0,1,1,2,5,0,0,2,4,1
17,5,6,83,48,25,103,10,4,6,68,16,12,52,8,0,1,1,1,1,9,0,0,2,4,1
12,6,4,90,48,27,108,10,3,3,68,17,7,53,7,0,0,1,1,1,5,0,0,2,4,1
15,6,6,78,46,27,102,10,6,8,70,16,11,52,6,2,0,2,1,2,6,1,0,2,5,1
15,5,5,90,49,28,109,10,3,5,65,17,8,52,7,0,0,1,1,1,5,0,0,2,4,1
15,6,6,78,48,26,100,10,7,5,66,17,10,52,7,0,2,5,0,2,8,0,1,3,4,1
15,5,6,76,48,25,101,10,9,6,66,16,8,53,7,0,1,3,0,2,9,0,2,3,4,1
12,5,6,85,42,25,102,10,2,12,63,14,7,48,7,0,1,5,4,4,14,0,2,3,7,1
16,8,6,84,50,26,110,10,3,3,65,16,6,54,7,0,0,1,1,1,5,0,0,2,5,1
17,6,5,84,48,26,112,11,1,3,66,15,7,51,7,0,0,2,1,1,6,0,0,2,5,1
18,5,6,88,48,29,110,11,3,5,68,15,8,50,7,0,0,0,0,2,5,0,0,2,4,1
12,5,4,84,47,29,110,10,4,3,66,17,7,53,7,0,0,1,1,1,5,0,0,2,4,1
17,5,6,84,50,27,108,11,3,4,67,16,11,52,7,0,0,0,0,1,4,0,0,2,4,1
13,8,7,91,49,27,105,11,4,6,68,15,10,53,7,0,0,0,0,2,4,0,0,2,3,1
14,6,5,80,45,27,106,10,7,8,67,15,8,54,6,0,0,1,1,2,4,1,0,2,4,1
16,5,6,84,44,28,108,10,2,4,65,17,8,53,7,0,0,1,1,1,5,0,0,2,4,1
13,5,6,85,48,25,104,10,2,4,70,16,7,52,8,0,0,2,1,1,5,0,0,2,5,1
15,5,6,88,46,26,105,9,1,4,69,16,9,54,8,0,0,2,1,2,5,0,0,2,4,1
15,5,5,72,45,25,103,10,8,9,69,16,9,53,6,2,0,5,0,2,9,1,0,2,6,1
13,6,6,89,47,26,104,10,3,5,69,16,6,53,8,0,0,1,1,2,5,0,0,2,5,1
15,7,6,82,45,27,106,9,5,5,65,17,6,56,8,0,0,1,1,1,5,0,0,2,4,1
17,8,5,81,44,28,107,9,5,4,67,16,7,52,8,0,0,0,0,1,6,0,0,2,4,1
16,7,6,92,48,28,111,10,3,4,64,17,7,50,7,0,0,1,1,1,6,0,0,2,4,1
14,5,4,81,48,27,103,9,5,3,70,17,8,55,8,1,0,1,1,1,4,0,0,2,4,1
15,7,6,85,49,26,107,10,5,5,70,15,6,52,8,0,0,1,1,2,5,0,0,2,3,1
17,5,6,87,50,27,110,12,2,3,65,15,6,52,7,0,0,1,1,1,4,0,0,2,5,1
13,7,6,90,47,25,100,10,0,6,68,16,11,50,7,0,1,2,2,3,9,0,0,3,5,1
14,5,6,89,47,26,105,11,1,4,68,15,7,53,8,0,0,1,0,2,4,0,0,2,6,1
15,5,6,89,47,29,111,10,2,8,67,17,7,52,7,0,0,1,1,1,5,0,0,2,4,1
15,7,6,89,46,26,106,11,1,5,70,15,6,52,8,0,0,1,1,1,6,0,0,2,4,1
17,6,6,86,47,25,106,11,0,4,69,15,12,53,7,0,0,2,0,1,5,0,0,2,5,1
16,5,6,86,47,25,103,11,0,4,69,15,9,51,7,0,0,1,0,3,7,0,0,2,5,1
12,5,6,89,51,27,107,10,3,8,65,15,8,53,7,0,1,1,0,2,5,1,0,3,4,1
13,6,5,83,48,27,109,11,5,3,65,16,8,54,7,0,0,0,1,1,4,0,0,2,4,1
11,5,5,82,48,27,107,10,5,6,69,16,7,52,7,0,0,1,1,2,5,0,0,2,3,1
15,5,6,81,47,27,107,11,7,8,68,14,10,53,7,0,0,0,0,2,4,0,0,2,5,1
15,5,6,88,44,25,100,10,1,6,71,17,8,55,7,1,0,2,2,1,10,0,1,2,4,1
14,7,6,86,46,25,104,11,1,3,68,15,7,51,8,0,0,1,1,1,5,0,0,2,6,1
14,5,5,91,47,26,106,10,1,3,70,17,9,52,7,0,0,1,1,1,5,0,0,2,5,1
13,6,6,85,51,27,110,11,6,4,72,16,8,49,7,0,0,0,0,1,6,0,0,2,4,1
14,5,5,86,48,27,108,10,3,5,67,17,8,52,7,0,0,1,1,1,5,0,0,2,4,1
13,5,6,80,47,27,109,11,7,9,72,15,10,53,7,0,0,0,0,1,4,0,0,2,4,1
15,5,5,86,46,27,106,10,6,5,71,16,7,52,7,0,0,1,1,2,6,0,0,2,5,1
16,6,6,92,46,26,105,10,0,4,66,15,8,52,8,0,0,1,0,2,6,0,0,2,5,0
17,6,6,87,48,28,109,11,1,8,66,17,9,53,7,1,0,1,0,1,5,0,0,2,4,1
16,5,6,89,47,27,105,10,3,3,68,16,8,53,8,0,0,0,0,2,5,0,0,2,4,1
13,6,7,77,45,25,100,11,12,8,65,14,9,50,7,0,1,6,0,4,13,1,2,3,4,1
14,6,6,88,44,26,100,10,3,8,68,15,9,50,9,0,0,3,1,3,7,0,0,3,4,1
12,6,5,85,46,27,109,10,4,3,65,17,8,55,7,0,0,1,1,1,5,0,0,2,4,1
12,6,6,82,47,27,107,10,4,7,68,16,8,51,7,0,0,1,1,2,5,0,0,2,5,1
16,5,5,83,47,26,105,10,2,3,67,17,8,52,7,0,0,1,2,1,5,0,0,2,5,1
13,5,6,85,48,25,101,10,4,4,76,17,12,56,8,0,0,0,0,1,5,0,0,2,4,1
12,5,5,81,49,27,105,10,5,3,67,15,7,57,8,0,0,1,1,1,4,0,0,2,4,1
15,8,8,72,43,25,101,10,14,7,71,16,8,49,8,0,1,1,1,1,7,0,1,2,6,1
13,6,6,86,47,25,102,10,1,7,70,17,10,51,7,0,0,0,0,1,9,0,0,3,4,1
18,6,6,87,49,26,105,10,1,3,67,17,8,54,7,0,0,1,1,1,5,0,0,2,4,1
16,5,6,93,48,26,108,12,0,5,68,15,7,52,7,0,0,1,0,1,5,0,0,2,6,1
16,6,7,87,44,25,104,11,2,7,69,15,10,50,7,0,0,0,0,3,6,0,0,2,5,1
15,6,6,85,47,28,109,11,5,3,65,16,9,53,7,0,0,0,0,1,4,0,0,2,4,1
16,5,6,73,45,25,102,10,8,7,69,16,10,54,7,0,0,5,1,2,9,1,0,2,5,1
12,6,6,79,49,26,103,10,8,9,72,17,12,57,7,0,0,0,0,1,6,0,0,2,4,1
13,7,6,92,46,26,104,10,0,3,68,16,8,53,8,0,0,0,0,1,5,0,0,2,5,1
16,6,6,85,48,25,107,11,2,4,70,16,9,50,7,0,0,1,2,1,5,0,0,2,6,1
15,7,6,89,46,26,104,10,0,3,69,16,8,53,8,0,0,0,0,1,5,0,0,2,5,1
14,7,6,89,48,25,104,10,3,3,70,16,7,53,8,0,0,1,1,1,4,0,0,2,4,1
13,5,6,85,45,24,106,10,1,3,69,14,11,53,8,0,0,0,0,2,5,0,0,2,5,1
15,5,5,87,46,27,110,10,3,3,66,17,7,52,7,0,0,1,1,1,5,0,0,2,5,1
15,6,6,80,48,27,106,11,6,8,67,15,8,51,8,0,0,1,0,1,5,0,0,2,5,1
14,7,6,94,49,26,106,10,3,4,69,16,6,53,8,0,0,1,1,1,4,0,0,2,4,1
15,6,6,88,47,27,107,10,3,3,70,16,6,53,8,0,0,1,1,1,4,0,0,2,4,1
15,5,6,77,51,26,102,10,8,12,76,18,15,57,7,0,0,0,0,1,4,0,0,2,4,1
14,6,6,93,53,25,107,11,1,3,68,16,7,52,7,0,0,1,1,1,4,0,0,2,5,1
14,6,7,75,44,25,101,11,12,9,66,14,8,50,7,0,0,4,0,3,14,1,3,4,6,1
15,6,6,86,48,27,105,11,3,5,67,15,8,50,7,0,0,0,1,3,6,0,0,2,3,1
14,6,5,84,41,25,107,11,4,12,67,14,8,54,7,0,0,2,1,2,9,0,0,2,5,1
14,5,5,90,45,26,102,9,3,4,72,16,9,51,8,0,0,1,1,3,7,0,0,2,5,1
16,6,7,87,43,25,102,11,2,8,67,14,9,49,7,0,0,2,0,3,12,0,0,4,5,1
13,6,5,87,47,27,108,10,6,4,68,17,8,52,7,0,0,0,0,1,5,0,0,2,5,1
13,5,7,82,52,28,110,10,9,7,69,16,9,54,8,0,0,0,0,1,4,0,0,2,4,1
12,7,6,91,50,28,108,10,1,4,65,16,8,51,8,0,0,0,0,1,4,0,0,2,5,1
16,5,5,85,46,29,109,10,5,4,68,16,8,51,8,0,0,0,0,1,5,0,0,2,5,1
14,5,5,85,48,28,108,10,5,3,65,17,8,52,7,0,0,1,1,1,4,0,0,2,4,1
14,6,5,87,48,27,105,9,5,3,67,17,8,54,8,0,0,1,1,1,4,0,0,2,4,1
12,5,6,88,54,27,104,11,3,7,67,17,9,51,7,0,0,2,1,1,7,0,0,3,4,1
15,5,6,89,47,29,109,9,3,3,65,17,7,51,8,0,0,1,1,1,5,0,0,2,4,1
13,6,6,86,48,26,105,11,4,5,70,14,8,49,7,0,0,1,1,3,6,0,0,2,5,0
16,6,6,78,47,26,101,10,5,11,68,16,13,54,6,2,0,4,0,2,7,1,1,2,5,1
14,5,6,90,48,26,104,11,0,3,67,15,8,53,8,0,0,1,0,1,4,0,0,2,6,1
16,5,6,83,45,27,109,10,3,3,65,17,7,54,7,0,0,1,1,1,5,0,0,2,4,1
16,6,5,83,46,25,105,9,1,4,73,17,10,53,8,0,0,0,0,1,5,0,0,2,4,1
